School Code,School Name,TOTAL_Enrollment,Economically Disadvantaged,% Economically Disadvantaged,% African American,% Asian,% Hispanic,% White,% Native American,"% Native Hawaiian, Pacific Islander","% Multi-Race, Non-Hispanic",Total # of Classes,Average Class Size,Number of Students,Average Expenditures per Pupil,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% GED,% Dropped Out,% Permanently Excluded,High School Graduates (#),Attending Coll./Univ. (#),% Attending College,% Private Two-Year,% Private Four-Year,% Public Two-Year,% Public Four-Year,% MA Community College,% MA State University,% UMass,AP_Test Takers,AP_Tests Taken,AP_One Test,AP_Two Tests,AP_Three Tests,AP_Four Tests,AP_Five or More Tests,AP_Score=1,AP_Score=2,AP_Score=3,AP_Score=4,AP_Score=5,% AP_Score 1-2,% AP_Score 3-5,SAT_Tests Taken,Average SAT_Reading,Average SAT_Writing,Average SAT_Math
2010045,Sgt Wm H Carney Academy,816,564,69.1,20.1,0.9,30.8,38.2,0.1,0,9.9,292,18,815,13144.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010125,Thomas R Rodman,217,138,63.6,6,3.2,36.9,49.3,0,0,4.6,84,18.8,225,13144.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010510,Trinity Day Academy,63,53,84.1,7.9,0,41.3,46,1.6,0,3.2,64,8.4,71,13144.71,13,38.5,7.7,30.8,0,23.1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010515,Whaling City Junior/Senior High School,110,94,85.5,22.7,0.9,41.8,26.4,0,0,8.2,69,7.7,111,13144.71,35,11.4,11.4,8.6,14.3,54.3,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010135,William H Taylor,231,133,57.6,7.4,0,17.7,67.5,0,0,7.4,83,20.8,236,13144.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7280015,Swift River,169,64,37.9,0,1.2,4.7,88.2,0,0,5.9,29,20.1,167,14877.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040030,Edward G. Molin Elementary School,331,23,6.9,2.1,2.7,2.7,90.6,0,0,1.8,121,22.6,366,14165.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040005,Francis T Bresnahan Elementary,643,59,9.2,1.1,1.2,2.8,94.1,0.2,0,0.6,160,17.5,660,14165.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040505,Newburyport High,779,82,10.5,1.2,1.5,4,91.1,0,0,2.2,637,16.3,788,14165.05,178,96.1,2.8,0,0.6,0.6,0,187,159,85,0,40.9,8.8,50.3,7.5,6.3,20.1,148,272,67,50,24,3,4,2,25,63,102,80,9.9,90.1,149,549,544,563
2040305,Rupert A Nock Middle,542,42,7.7,0.4,1.5,1.5,94.6,0,0,2,322,19.2,520,14165.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070005,A E Angier,421,14,3.3,3.3,14.7,5.2,70.3,0,0,6.4,138,21.1,412,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070305,Bigelow Middle,525,61,11.6,5.9,15,9.7,61.9,0.8,0.2,6.5,315,18.6,521,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070015,Bowen,417,43,10.3,6.7,28.8,4.6,54.2,0.2,0,5.5,167,19.1,447,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070020,C C Burr,402,28,7,3.5,20.4,10.9,59.5,0.2,0,5.5,141,20.8,420,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070025,Cabot,400,28,7,3.8,13.3,5.5,71,0,0,6.5,146,19.7,409,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070310,Charles E Brown Middle,774,49,6.3,3.9,21.1,6.1,62.8,0.1,0,6.1,456,20.7,785,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070040,Countryside,436,47,10.8,3.7,22.7,7.8,58,0.2,0,7.6,160,20,454,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070315,F A Day Middle,919,86,9.4,6.5,13.6,7.9,64.6,0.2,0,7.1,570,19.7,947,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070055,Franklin,446,38,8.5,3.4,12.6,8.7,70.6,0.2,0,4.5,153,19.5,423,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070075,Horace Mann,417,41,9.8,3.8,18.2,8.4,61.9,0,0,7.7,139,21.4,418,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070120,John Ward,312,11,3.5,3.2,15.4,3.2,70.8,0,0,7.4,116,18.8,309,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070070,Lincoln-Eliot,346,72,20.8,8.7,17.3,13.9,54.6,0,0,5.5,132,18.8,345,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070080,Mason-Rice,507,17,3.4,1.4,13.2,3.6,75,0,0,6.9,160,22,499,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070105,Memorial Spaulding,454,38,8.4,2.6,25.6,7,58.6,0,0,6.2,153,21.6,463,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070108,Newton Early Childhood Center,193,25,13,5.7,24.9,9.3,51.3,0,0,8.8,13,22.3,282,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070505,Newton North High,2126,221,10.4,5,14.3,9.3,66.4,0.2,0.1,4.7,1021,15.9,2128,18096.3,506,98.2,1.6,0.2,0,0,0,449,385,85.7,0,58.2,9.4,32.5,8.8,3.1,14.5,453,869,196,131,97,26,3,14,53,148,282,372,7.7,92.3,409,580,572,598
2070510,Newton South High,1851,162,8.8,5.9,19.6,6.1,64.1,0.1,0,4.3,1018,13.9,1830,18096.3,437,98.9,0.9,0,0,0,0.2,429,361,84.1,0.3,60.1,5.3,34.3,5,1.4,16.1,514,"1,018",233,139,90,33,19,30,74,157,300,457,10.2,89.8,381,596,599,620
2070320,Oak Hill Middle,639,65,10.2,5,22.1,6.4,58.8,0.2,0,7.5,416,17.2,612,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070100,Peirce,299,17,5.7,4.3,19.1,8.7,60.9,0,0.7,6.4,110,20.3,316,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070115,Underwood,313,40,12.8,3.8,17.9,11.8,63.6,0,0,2.9,125,18.4,323,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070125,Williams,293,17,5.8,3.1,25.6,9.9,57,0.3,0,4.1,104,20.5,299,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070130,Zervas,337,33,9.8,4.7,18.1,5,64.4,0.3,0.3,7.1,117,19.2,319,18096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080005,Freeman-Kennedy School,495,30,6.1,1.4,1.6,3.6,90.1,0,0,3.2,148,22.4,478,14898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080015,H Olive Day,442,28,6.3,0.5,2.7,3.4,90.5,0,0,2.9,81,19.1,444,14898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9150705,Norfolk County Agricultural,534,75,14,1.5,0.9,3.2,91.2,0.4,0,2.8,444,16.5,522,22390.88,112,100,0,0,0,0,0,106,85,80.2,0,30.6,27.1,42.4,25.9,10.6,9.4,,,,,,,,,,,,,,,98,504,485,507
2090035,Brayton,389,251,64.5,2.6,0.3,7.2,82.8,0,0,7.2,154,15.7,423,15583.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090008,Colegrove Park Elementary,336,215,64,4.8,0.3,3.9,86,0,0,5.1,125,17.8,321,15583.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090505,Drury High,439,234,53.3,3.4,0,5.9,82.9,0.2,0.2,7.3,272,11,437,15583.61,118,81.4,8.5,0.8,0.8,8.5,0,98,49,50,2,22.4,32.7,42.9,30.6,22.4,6.1,116,248,39,37,25,15,0,102,88,45,9,4,76.6,23.4,54,472,468,477
2090015,Greylock,302,166,55,2.6,2,8.6,78.1,0,0.7,7.9,115,18.9,302,15583.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110018,Annie L Sargent School,552,32,5.8,1.6,6.7,4.5,82.4,0.7,0,4,180,22.1,525,12054.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110001,Atkinson,549,135,24.6,6.4,11.5,14.8,63.8,0.2,0,3.5,147,21.3,539,12054.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110010,Franklin,477,33,6.9,1.7,13.4,6.7,74.8,0.6,0,2.7,159,24,502,12054.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110015,Kittredge,296,28,9.5,3,6.4,6.4,79.4,0,0.7,4.1,90,24.8,294,12054.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110505,North Andover High,1391,150,10.8,3.2,6.9,7.3,80.4,0.2,0.4,1.6,1168,18.6,1414,12054.9,331,97,1.2,1.2,0.3,0.3,0,363,325,89.5,0,30.5,16.6,52.9,16.3,7.4,26.2,278,404,177,77,23,1,0,5,35,136,143,85,9.9,90.1,280,523,517,530
2110305,North Andover Middle,1139,142,12.5,3,7.4,8.6,78.8,0.2,0.2,1.8,658,24.6,1149,12054.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110020,Thomson,362,87,24,3.3,5.8,16.9,69.6,0,0,4.4,103,23.9,330,12054.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120007,Amvet Boulevard,395,40,10.1,3,8.4,5.6,80,0.5,0,2.5,82,19.1,401,11245.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120030,Community,337,134,39.8,7.4,3.6,7.1,72.4,0.3,0,9.2,91,13.2,314,11245.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120010,Falls,282,47,16.7,2.8,4.6,5,83.3,0,0.4,3.9,70,15,270,11245.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120013,Joseph W Martin Jr Elementary,683,85,12.4,2.8,5.9,2.8,84,0,0.3,4.2,111,24.6,709,11245.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120505,North Attleboro High,1163,144,12.4,2.8,5.7,4.6,84.8,0.4,0.1,1.7,612,16.9,1182,11245.15,298,94.3,2.7,0.3,0,2.7,0,300,263,87.7,0.4,31.2,19,49.4,16,20.5,15.2,234,368,145,54,26,8,1,11,34,95,125,103,12.2,87.8,249,530,508,537
2120020,North Attleborough Early Learning Center,136,30,22.1,4.4,13.2,2.9,69.9,1.5,0.7,7.4,13,12.2,158,11245.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120305,North Attleborough Middle,1073,145,13.5,2.2,6,4.2,84.1,0.3,0.1,3.2,544,20.3,1151,11245.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120015,Roosevelt Avenue,312,34,10.9,0.6,6.7,2.6,85.3,0,0,4.8,55,21.2,295,11245.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150015,North Brookfield Elementary,329,118,35.9,0.6,0,3.6,91.8,0,0,4,64,21,331,13352.56,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150505,North Brookfield High,230,79,34.3,1.3,0.9,5.7,89.6,0,0,2.6,132,13,230,13352.56,39,92.3,5.1,0,0,2.6,0,28,20,71.4,0,40,45,15,45,15,0,18,36,6,6,6,0,0,8,15,7,6,0,63.9,36.1,15,501,480,466
7350010,Ashby Elementary,216,54,25,1.4,0,0.9,97.7,0,0,0,106,18.9,198,13761.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350030,Hawthorne Brook,490,88,18,0.6,1,3.9,90.4,0,0.2,3.9,338,18.3,506,13761.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350310,Nissitissit Middle School,526,65,12.4,1.1,1.7,3.6,90.5,0.2,0,2.9,272,20.5,546,13761.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350505,North Middlesex Regional,795,100,12.6,1.3,0.8,3.1,92.8,0,0.1,1.9,382,17,830,13761.7,241,96.3,1.2,0.8,0.4,1.2,0,220,185,84.1,0,25.4,18.9,55.7,14.6,21.6,24.9,179,264,117,42,18,1,1,40,54,97,53,20,35.6,64.4,195,520,498,535
7350515,Peter Fitzpatrick School,10,8,80,0,0,0,100,0,0,0,1,8,8,13761.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350005,Spaulding Memorial,427,96,22.5,1.9,1.9,5.6,87.6,0.2,0,2.8,220,21,455,13761.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350002,Squannacook Early Childhood Center,79,18,22.8,2.5,2.5,1.3,93.7,0,0,0,7,12.6,88,13761.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350035,Varnum Brook,563,109,19.4,2.1,0.7,4.4,87.7,0.2,0,4.8,265,21.8,579,13761.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170003,E Ethel Little School,322,36,11.2,0.6,4.3,4.3,85.4,0,0.3,5,179,17.9,333,14137.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170010,J Turner Hood,341,39,11.4,1.5,5.3,1.8,88.6,0,0,2.9,223,16,349,14137.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170005,L D Batchelder,446,24,5.4,0.2,3.4,4.5,89.5,0,0,2.5,207,22.7,463,14137.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170505,North Reading High,811,48,5.9,0.4,2.7,2.2,93.6,0,0.2,0.9,317,20.2,797,14137.48,197,93.4,3.6,0,0.5,2.5,0,175,142,81.1,0,40.1,9.2,50.7,9.2,20.4,14.8,255,483,110,88,36,17,4,63,109,134,101,76,35.6,64.4,166,551,541,554
2170305,North Reading Middle,576,34,5.9,0.7,2.8,2.1,91.1,0,0.2,3.1,351,17.8,611,14137.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100005,Bridge Street,266,90,33.8,2.6,6,17.7,64.3,0.8,0,8.6,80,17.1,300,14056.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100020,Jackson Street,330,90,27.3,6.1,6.7,20.3,57,0,0,10,101,18.9,316,14056.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100410,John F Kennedy Middle School,638,172,27,2.7,2.4,16.8,72.3,0.3,0,5.6,532,12.3,605,14056.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100025,Leeds,339,81,23.9,1.5,2.1,18.6,70.5,0.3,0,7.1,107,19.5,333,14056.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100505,Northampton High,874,163,18.6,2.4,5,14,74.4,0.1,0,4.1,379,17.2,889,14056.81,230,93,1.3,1.7,1.7,2.2,0,218,188,86.2,0,51.1,21.3,27.7,20.2,5.3,12.8,315,640,129,92,56,31,7,39,119,162,168,152,24.7,75.3,183,585,556,576
2100029,R. K. Finn Ryan Road,228,86,37.7,1.8,3.9,19.3,69.7,0,0,5.3,72,19.7,230,14056.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4060705,Smith Vocational and Agricultural High,486,151,31.1,1.6,1,15.6,80.2,0,0,1.4,298,13,461,23246.51,105,93.3,1.9,3.8,1,0,0,85,35,41.2,0,25.7,60,14.3,60,8.6,0,,,,,,,,,,,,,,,9,,,
7300505,Algonquin Regional High,1443,80,5.5,1.2,10.2,4.7,80.8,0.1,0.3,2.6,763,16.4,1456,15190.22,375,95.7,1.6,0,0,2.7,0,349,325,93.1,0,46.5,2.8,50.8,2.8,10.8,16,387,759,183,114,46,22,22,12,59,209,261,218,9.4,90.6,333,551,552,566
2130015,Fannie E Proctor,239,43,18,2.5,13,10.9,70.3,0,0.4,2.9,64,17.6,270,14848.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130003,Lincoln Street,261,32,12.3,1.5,10.7,1.9,80.5,1.1,0.4,3.8,63,17.6,267,14848.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130014,Marguerite E Peaslee,269,22,8.2,0.7,15.2,11.9,67.3,0.4,0.7,3.7,59,20.4,287,14848.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130020,Marion E Zeh,303,19,6.3,2,14.9,8.6,71,0,0.3,3.3,60,17.6,275,14848.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130305,Robert E. Melican Middle School,641,51,8,1.4,9.5,4.8,79.3,0.6,0.3,4.1,403,17.4,650,14848.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140005,Northbridge Elementary,390,128,32.8,0.3,1.3,10.8,82.1,0.3,0,5.4,102,17.6,447,12437.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140505,Northbridge High,584,140,24,0.5,1.2,7.7,87.8,0,0,2.7,409,12.9,604,12437.24,152,90.1,2,1.3,0.7,5.9,0,170,98,57.6,0,29.6,28.6,41.8,27.6,20.4,11.2,133,206,74,45,14,0,0,48,71,46,30,11,57.8,42.2,100,498,470,490
2140305,Northbridge Middle,766,193,25.2,0.5,1,5.7,89,0,0.3,3.4,353,22.6,783,12437.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140001,W Edward Balmer,527,178,33.8,0.4,0.6,8.9,85.6,0,0,4.6,144,23.5,564,12437.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8530605,Northeast Metro Regional Vocational,1261,388,30.8,2.9,1.7,27,66.7,0,0.2,1.6,902,19.4,1257,20309.02,294,96.6,2.4,0,0,1,0,298,142,47.7,0,18.3,59.2,22.5,57.7,14.1,7.7,1,,,,,,,,,,,,,,134,439,423,444
8510605,Charles McCann Vocational Technical,484,146,30.2,1,0.2,3.1,92.8,0.2,0,2.7,346,12.6,477,19712.36,122,96.7,1.6,0,0.8,0.8,0,115,49,42.6,0,18.4,40.8,40.8,36.7,34.7,2,21,25,17,4,0,0,0,16,1,5,2,1,68,32,71,480,440,480
2180060,Henri A. Yelle,373,64,17.2,2.1,2.4,4.6,85,0.3,0,5.6,174,22.9,366,13218.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180015,J C Solmonese,401,68,17,1,1.2,2.7,89.3,0.7,0,5,110,21.2,432,13218.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180010,L G Nourse Elementary,368,99,26.9,3,1.9,7.3,83.2,0.3,0,4.3,76,20,361,13218.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180505,Norton High,763,104,13.6,1.7,1.6,1.7,93.4,0,0.4,1.2,333,19.8,779,13218.59,184,96.2,1.1,0,0,2.7,0,153,123,80.4,0,23.6,21.1,55.3,20.3,25.2,15.4,179,332,82,52,36,7,2,34,59,92,88,59,28,72,151,520,502,513
2180305,Norton Middle,596,76,12.8,1.7,1.8,2,91.9,0,0.2,2.3,476,16.3,615,13218.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190005,Grace Farrar Cole,475,23,4.8,0.4,1.9,1.9,92.2,0.2,0,3.4,108,19.4,479,14352.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190505,Norwell High,709,25,3.5,0.4,2.1,2,94.1,0,0.1,1.3,311,15.6,686,14352.38,161,98.8,1.2,0,0,0,0,169,152,89.9,0,49.3,7.9,42.8,7.9,7.2,18.4,221,378,111,78,20,9,3,15,54,117,119,73,18.3,81.7,158,555,547,555
2190405,Norwell Middle School,519,18,3.5,1,2.1,1.5,94,0,0.2,1.2,445,19.4,543,14352.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190020,William G Vinal,489,10,2,0,1.6,1.8,93.3,0,0.4,2.9,120,18.6,514,14352.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200005,Balch,285,100,35.1,10.9,3.5,27.4,55.1,0,0,3.2,65,18.8,282,15479.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200025,Charles J Prescott,246,31,12.6,6.1,20.7,2.4,68.7,0,0,2,58,18.4,248,15479.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200010,Cornelius M Callahan,202,64,31.7,9.4,5,7.9,74.8,0,0,3,49,19.5,215,15479.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200305,Dr. Philip O. Coakley Middle School,753,158,21,10.4,5.3,11.3,70.8,0,0,2.3,376,22,769,15479.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200015,F A Cleveland,340,67,19.7,6.5,10.9,5.9,74.7,0,0.3,1.8,72,20.7,337,15479.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200075,George F. Willett,394,99,25.1,8.6,15.7,12.4,60.7,0.3,0,2.3,53,18.5,407,15479.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200020,John P Oldham,234,59,25.2,12,7.7,8.1,70.9,0,0.4,0.9,53,18.8,226,15479.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200505,Norwood High,957,195,20.4,12.7,3.9,9.5,72.2,0,0,1.7,592,13.8,983,15479.54,273,93.8,2.6,0,0.4,3.3,0,263,218,82.9,0,39,17.9,43.1,16.5,16.5,16.5,106,189,48,38,15,5,0,16,34,67,40,32,26.5,73.5,222,505,513,523
2210005,Oak Bluffs Elementary,437,97,22.2,3.9,1.1,20.6,64.3,2.5,0.5,7.1,201,14.6,428,19732.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8550605,Old Colony Regional Vocational Technical,546,96,17.6,0.9,0.5,0.4,96.5,0,0,1.6,375,14,550,19290.69,141,97.2,0.7,0.7,0,1.4,0,142,66,46.5,1.5,25.8,56.1,16.7,53,7.6,7.6,,,,,,,,,,,,,,,62,454,423,471
7400505,Old Rochester Regional High,748,59,7.9,2.3,2.3,1.7,91.6,0.1,0,2,353,17.6,767,14099.08,191,94.8,2.6,0.5,0,2.1,0,181,157,86.7,0,33.8,18.5,47.8,17.2,15.3,22.3,162,306,65,62,23,12,0,29,56,87,88,46,27.8,72.2,152,536,531,546
7400405,Old Rochester Regional Jr High,491,61,12.4,3.3,1.2,1.2,90.4,0,0,3.9,296,18.4,462,14099.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230010,Dexter Park,332,170,51.2,1.5,0.6,7.2,87.7,0,0,3,199,16.3,336,12411.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230015,Fisher Hill,297,171,57.6,1,0.3,8.8,86.9,0,0,3,153,18.3,310,12411.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240005,Orleans Elementary,215,47,21.9,3.3,3.3,2.3,89.8,0,0,1.4,154,16.4,213,20785.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260010,Alfred M Chaffee,334,110,32.9,2.1,0.3,10.5,82.3,0.3,0,4.5,96,22.2,482,13125.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260005,Clara Barton,417,142,34.1,1.9,0.5,10.6,81.8,0,0,5.3,60,26.2,315,13125.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260505,Oxford High,538,187,34.8,1.9,1.7,9.5,82.9,0.4,0,3.7,282,14.4,432,13125.98,116,92.2,3.4,1.7,0.9,1.7,0,111,85,76.6,0,37.6,32.9,29.4,31.8,23.5,2.4,97,209,30,30,29,8,0,69,72,47,17,4,67.5,32.5,69,498,488,525
2260405,Oxford Middle,424,135,31.8,2.4,1.4,9.7,81.8,0.2,0.5,4,220,23.8,587,13125.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260305,Project C.O.F.F.E.E.,25,14,56,0,0,32,64,0,0,4,55,3.8,34,13125.98,9,44.4,22.2,22.2,0,11.1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270305,Converse Middle,248,102,41.1,2.8,0.4,8.9,83.5,0,0,4.4,174,15.4,379,14119.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270008,Old Mill Pond,693,304,43.9,2.9,2.3,12.7,77.5,0,0,4.6,373,15.7,609,14119.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270505,Palmer High,486,149,30.7,2.9,1.9,6.2,87,0,0,2.1,168,12.2,485,14119.7,107,86,4.7,0,0.9,8.4,0,74,57,77,0,38.6,40.4,21.1,40.4,12.3,7,72,138,32,23,10,5,2,32,40,32,20,14,52.2,47.8,68,503,493,504
8600605,Pathfinder Vocational Technical,618,226,36.6,0.6,0.8,5.7,88.2,0.8,0,3.9,511,11.4,624,22343.35,147,90.5,4.1,2,0.7,2.7,0,126,51,40.5,0,13.7,78.4,7.8,74.5,3.9,0,,,,,,,,,,,,,,,34,456,418,432
2290005,Captain Samuel Brown,369,108,29.3,2.4,1.6,13.3,80.2,0,0,2.4,149,16.4,362,13495.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290015,Center,386,119,30.8,9.6,2.6,9.1,76.2,0,0,2.6,150,20.2,382,13495.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290305,J Henry Higgins Middle,1339,365,27.3,3.4,1.6,14,78.9,0,0,2.2,731,19.5,1285,13495.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290007,John E Burke,275,42,15.3,0.4,1.5,2.9,92.7,0,0,2.5,121,18,288,13495.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290016,John E. McCarthy,353,103,29.2,2.3,2.8,7.4,85,0,0,2.5,103,19.6,379,13495.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290510,Peabody Veterans Memorial High,1540,422,27.4,4,2.1,15.7,76.2,0,0,1.9,809,15.7,1588,13495.79,437,87.6,6.6,0.2,0.9,4.6,0,436,331,75.9,0.3,30.5,24.2,45,24.2,22.7,14.2,370,619,206,99,46,18,1,105,152,163,144,55,41.5,58.5,283,497,476,508
2290035,South Memorial,465,113,24.3,2.8,1.9,6.7,85.8,0,0,2.8,146,20.9,454,13495.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290010,Thomas Carroll,619,276,44.6,4.4,0.8,17.1,75.8,0,0,1.9,221,21.3,601,13495.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290045,West Memorial,238,38,16,1.3,1.3,2.1,94.5,0,0,0.8,99,16.6,261,13495.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290027,William A Welch Sr,372,203,54.6,5.9,0.8,32,58.6,0,0,2.7,128,20.7,362,13495.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
