time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-04-02T08:55:50.130Z,38.6265,-119.828,-1.78,2.73,md,55,35,0.0471,0.17,nc,nc73713306,2022-04-16T13:19:40.040Z,"8km SSW of Markleeville, CA",earthquake,0.17,0.83,0.2,74,reviewed,nc,nc
2022-04-02T08:47:30.460Z,48.7985,-124.69483333333334,31.92,1.58,ml,12,108,0.2927,0.27,uw,uw61827116,2022-04-05T02:59:58.310Z,"47 km W of Lake Cowichan, Canada",earthquake,0.67,1.72,0.1958671916375574,6,reviewed,uw,uw
2022-04-02T08:43:32.869Z,2.6592,127.6127,99.76,4.4,mb,,71,1.89,0.71,us,us7000gz6r,2022-04-16T13:23:35.040Z,"111 km NNW of Tobelo, Indonesia",earthquake,8,7.9,0.112,23,reviewed,us,us
2022-04-02T08:41:35.350Z,35.639,-117.4513333,7.46,1.27,ml,31,67,0.05313,0.14,ci,ci39984359,2022-04-03T18:50:46.030Z,"15km SSW of Searles Valley, CA",earthquake,0.2,0.52,0.111,15,reviewed,ci,ci
2022-04-02T08:35:19.650Z,54.5591666666667,-163.305333333333,11.19,1.61,ml,7,220,,0.15,av,av91053553,2022-04-04T22:45:06.740Z,"33 km SSE of False Pass, Alaska",earthquake,0.83,0.96,0.396389696653772,7,reviewed,av,av
2022-04-02T08:30:30.180Z,18.1128333333333,-67.1723333333333,4.66,1.88,md,7,219,,0.36,pr,pr71343053,2022-04-02T08:58:00.730Z,"4 km NW of Cabo Rojo, Puerto Rico",earthquake,1.32,1.86,0.0051272513348557,6,reviewed,pr,pr
2022-04-02T08:29:25.161Z,61.5575,-150.8273,62.6,1.5,ml,,,,0.79,ak,ak02248adnz8,2022-04-02T08:31:51.412Z,"16 km W of Susitna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-04-02T08:26:45.239Z,38.1716,-117.8864,0,1.1,ml,10,134.86,0.066,0.483,nn,nn00836553,2022-04-02T08:30:45.094Z,"31 km SE of Mina, Nevada",earthquake,,3.6,0.23,4,automatic,nn,nn
2022-04-02T08:24:48.870Z,19.3056666666667,-155.229166666667,4.5,2.3,md,49,69,,0.12,hv,hv72971027,2022-04-08T21:52:45.420Z,"15 km S of Volcano, Hawaii",earthquake,0.2,0.57,0.141830471886054,19,reviewed,hv,hv
2022-04-02T08:21:26.460Z,64.6118,-150.3292,4.4,1.7,ml,,,,0.77,ak,ak02248abycx,2022-04-02T08:33:00.941Z,"45 km SSE of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-02T08:19:56.339Z,38.1791,-117.7811,10.6,1,ml,9,166.78,0.117,0.0318,nn,nn00836552,2022-04-02T08:24:04.632Z,"37 km SE of Mina, Nevada",earthquake,,2,0.5,6,automatic,nn,nn
2022-04-02T08:16:45.700Z,36.8665,-97.80233333,7,0.83,ml,36,79,0.04859046489,0.38,ok,ok2022gkxe,2022-04-04T19:03:53.872Z,"9 km NW of Medford, Oklahoma",earthquake,,0.8,0.13,5,reviewed,ok,ok
2022-04-02T08:14:51.618Z,-22.2317,170.0665,10,4.4,mb,,154,2.453,0.87,us,us7000h0dk,2022-04-16T13:17:37.040Z,"238 km ESE of Tadine, New Caledonia",earthquake,12.8,1.9,0.143,14,reviewed,us,us
2022-04-02T08:01:24.580Z,38.7543335,-122.7304993,1.88,0.6,md,10,112,0.008484,0.03,nc,nc73713291,2022-04-02T08:33:13.224Z,"3km SE of The Geysers, CA",earthquake,0.79,0.4,0.28,2,automatic,nc,nc
2022-04-02T08:00:24.009Z,46.9451,152.8804,81.32,4.1,mb,,178,6.904,0.67,us,us7000h0dj,2022-04-16T13:13:51.040Z,"Kuril Islands",earthquake,16,13.6,0.151,12,reviewed,us,us
2022-04-02T07:59:28.530Z,19.2403335571289,-155.403167724609,29.8500003814697,2.11,ml,27,134,,0.150000006,hv,hv72971007,2022-04-02T08:04:58.250Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.62,0.99000001,5.3,3,automatic,hv,hv
2022-04-02T07:57:06.820Z,19.2058334350586,-155.385162353516,31.1399993896484,2.37,ml,48,159,,0.150000006,hv,hv72971002,2022-04-16T13:11:05.040Z,"9 km E of Pāhala, Hawaii",earthquake,0.58,0.639999986,4.49,9,automatic,hv,hv
2022-04-02T07:52:11.170Z,38.840332,-122.8218307,1.69,0.37,md,10,94,0.01081,0.01,nc,nc73713286,2022-04-02T07:53:48.020Z,"9km WNW of Cobb, CA",earthquake,0.35,1.09,,1,automatic,nc,nc
2022-04-02T07:40:13.481Z,61.2817,-146.7676,17.3,1.8,ml,,,,0.75,ak,ak022489ukce,2022-04-02T07:43:29.331Z,"28 km NW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-02T07:39:06.320Z,38.8128333,-122.8213333,2.91,1.43,md,49,52,0.007297,0.03,nc,nc73713281,2022-04-03T10:36:17.552Z,"7km NW of The Geysers, CA",earthquake,0.13,0.2,0.088,13,reviewed,nc,nc
2022-04-02T07:36:46.210Z,17.9386666666667,-66.881,10.94,1.44,md,7,227,,0.22,pr,pr71343048,2022-04-02T08:04:10.820Z,"4 km SSE of Maria Antonia, Puerto Rico",earthquake,0.94,1.19,0.20272173326094,7,reviewed,pr,pr
2022-04-02T07:34:43.450Z,35.5365,-117.0368333,1.76,1.62,ml,32,58,0.2235,0.12,ci,ci39984351,2022-04-03T18:40:32.978Z,"40km SE of Trona, CA",earthquake,0.18,0.69,0.084,22,reviewed,ci,ci
2022-04-02T07:32:20.430Z,40.3295,-122.2565,17.85,2.3,md,22,74,0.1569,0.14,nc,nc73713266,2022-04-02T13:28:13.053Z,"14km SSE of Anderson, CA",earthquake,0.38,0.84,0.209,30,reviewed,nc,nc
2022-04-02T07:27:14.840Z,36.4635,140.6221,54.19,4.6,mb,,124,1.945,0.79,us,us7000gz6g,2022-04-16T13:04:44.841Z,"4 km E of Funaishikawa, Japan",earthquake,7.1,6.6,0.065,70,reviewed,us,us
2022-04-02T07:26:47.180Z,34.0111667,-118.598,12.69,1.72,ml,56,66,0.07131,0.2,ci,ci39984343,2022-04-03T18:23:51.890Z,"4km SE of Las Flores, CA",earthquake,0.23,0.43,0.199,49,reviewed,ci,ci
2022-04-02T07:22:17.610Z,17.9813333333333,-66.8308333333333,11.38,2.9,md,43,155,,0.23,pr,pr71343038,2022-04-16T05:07:36.040Z,"1 km SW of Indios, Puerto Rico",earthquake,0.38,0.29,0.40747775866665,23,reviewed,pr,pr
2022-04-02T07:21:41.063Z,64.3948,-148.0195,5.9,1.3,ml,,,,0.31,ak,ak022489qjve,2022-04-02T07:50:37.568Z,"47 km SSW of South Van Horn, Alaska",earthquake,,1.4,,,automatic,ak,ak
2022-04-02T07:18:21.960Z,37.6385,-119.0305,0.03,0.42,md,12,84,0.004552,0.05,nc,nc73713261,2022-04-03T18:10:16.237Z,"4km W of Mammoth Lakes, CA",earthquake,0.28,0.37,0.144,11,reviewed,nc,nc
2022-04-02T07:15:05.520Z,36.037,-117.7743333,1.88,0.29,ml,11,97,0.01387,0.05,ci,ci39984335,2022-04-04T23:04:36.890Z,"16km E of Coso Junction, CA",earthquake,0.14,0.12,0.194,3,reviewed,ci,ci
2022-04-02T07:11:01.313Z,32.38494873,-101.6433641,1.834106445,2.4,ml,12,79,0.1561742196,0.3,tx,tx2022gkuz,2022-04-08T23:43:23.359Z,"17 km SSE of Ackerly, Texas",earthquake,2.027708176,3.187353677,0.2,12,reviewed,tx,tx
2022-04-02T07:06:15.890Z,33.8373333,-116.7033333,14.84,0.6,ml,32,54,0.07836,0.13,ci,ci39984327,2022-04-03T18:07:03.360Z,"11km N of Idyllwild, CA",earthquake,0.2,0.38,0.157,16,reviewed,ci,ci
2022-04-02T06:41:47.570Z,19.2465000152588,-155.398498535156,32.5800018310547,2.05999994,md,29,133,,0.140000001,hv,hv72970952,2022-04-02T06:44:56.040Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.64,1.02999997,0.839999974,16,automatic,hv,hv
2022-04-02T06:40:50.659Z,35.61933333,-97.949,6.95,1.54,ml,52,42,0.1079788109,0.2,ok,ok2022gkua,2022-04-04T18:54:24.495Z,"9 km N of El Reno, Oklahoma",earthquake,,0.5,0.24,5,reviewed,ok,ok
2022-04-02T06:31:31.080Z,33.1705,-116.1116667,10.76,0.89,ml,38,56,0.04943,0.18,ci,ci39984311,2022-04-03T18:00:44.327Z,"4km NNE of Ocotillo Wells, CA",earthquake,0.21,0.41,0.13,11,reviewed,ci,ci
2022-04-02T06:30:47.369Z,35.62483333,-97.96316667,5.17,1.12,ml,56,36,0.1205763388,0.43,ok,ok2022gktr,2022-04-04T13:17:20.095Z,"10 km N of El Reno, Oklahoma",earthquake,,1.2,0.21,25,reviewed,ok,ok
2022-04-02T06:13:10.632Z,32.21466064,-102.215725,5.453409831,2.1,ml,14,79,0.09453203957,0.1,tx,tx2022gktc,2022-04-09T00:28:19.803Z,"26 km NE of Gardendale, Texas",earthquake,0.9839878884999999,3.013798076,0.2,10,reviewed,tx,tx
2022-04-02T06:12:45.471Z,60.067,-152.7374,109.6,2,ml,,,,0.69,ak,ak022489375v,2022-04-02T07:53:42.329Z,"57 km WNW of Happy Valley, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-02T06:09:44.735Z,-16.443,-177.3571,10,4.5,mb,,114,2.247,0.58,us,us7000h0dg,2022-04-16T05:00:06.040Z,"249 km SSE of Alo, Wallis and Futuna",earthquake,6.2,1.9,0.181,9,reviewed,us,us
2022-04-02T06:02:57.900Z,46.92,-112.5273333,12.01,1.21,ml,18,75,0.078,0.15,mb,mb80541994,2022-04-02T13:55:50.510Z,"Western Montana",earthquake,0.49,0.45,0.14,4,reviewed,mb,mb
2022-04-02T06:02:08.960Z,46.8738333,-112.5128333,13.64,1.04,ml,17,61,0.041,0.18,mb,mb80541989,2022-04-02T13:43:28.010Z,"15 km SE of Lincoln, Montana",earthquake,0.47,0.48,0.177,4,reviewed,mb,mb
2022-04-02T05:59:21.199Z,61.8358,-150.2144,32.7,2.1,ml,,,,0.55,ak,ak022488rsai,2022-04-02T06:10:12.645Z,"13 km NW of Willow, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-02T05:57:19.740Z,60.5631666666667,-152.6615,6.1,-0.62,ml,4,255,,0.07,av,av91053543,2022-04-04T22:31:12.680Z,"73 km W of Salamatof, Alaska",earthquake,0.66,0.89,0.189530693275617,4,reviewed,av,av
2022-04-02T05:49:42.390Z,19.3351666666667,-155.1445,5.16,2.3,md,42,103,,0.15,hv,hv72970912,2022-04-08T22:18:46.880Z,"14 km S of Fern Forest, Hawaii",earthquake,0.29,0.55,0.136672182846285,19,reviewed,hv,hv
2022-04-02T05:48:59.229Z,36.85933333,-97.78633333,7.1,0.96,ml,54,76,0.05938834598,0.47,ok,ok2022gksh,2022-04-04T15:15:28.960Z,"7 km NW of Medford, Oklahoma",earthquake,,1.1,0.17,22,reviewed,ok,ok
2022-04-02T05:47:45.330Z,46.198166666666665,-122.18316666666666,1.29,0.22,ml,17,78,0.00558,0.1,uw,uw61827111,2022-04-05T02:48:50.470Z,"37 km NNE of Amboy, Washington",earthquake,0.27,0.18,0.30579108198526866,10,reviewed,uw,uw
2022-04-02T05:33:05.550Z,38.8236656,-122.8030014,2.78,1.17,md,12,80,0.005531,0.01,nc,nc73713251,2022-04-02T08:50:13.322Z,"6km NW of The Geysers, CA",earthquake,0.34,0.79,,1,automatic,nc,nc
2022-04-02T05:24:48.010Z,33.191,-116.0051667,8.31,2.4,ml,79,21,0.02888,0.2,ci,ci39984303,2022-04-03T17:53:02.020Z,"13km SSW of Salton City, CA",earthquake,0.14,0.5,0.188,92,reviewed,ci,ci
2022-04-02T05:21:52.500Z,66.9502,-146.0259,7.6,2.8,ml,,,,1.2,ak,ak022488jplx,2022-04-16T04:57:21.040Z,"18 km ESE of Venetie, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-04-02T05:10:27.260Z,38.7905006,-122.7366638,2.66,0.94,md,13,90,0.007253,0.02,nc,nc73713241,2022-04-02T05:32:16.215Z,"2km NE of The Geysers, CA",earthquake,0.32,0.85,0.21,3,automatic,nc,nc
2022-04-02T05:09:43.276Z,60.2849,-152.6066,112.3,1.6,ml,,,,0.43,ak,ak022488h48m,2022-04-02T05:14:59.744Z,"58 km WNW of Ninilchik, Alaska",earthquake,,1.6,,,automatic,ak,ak
2022-04-02T05:07:12.144Z,61.3948,-150.0557,33,1,ml,,,,0.82,ak,ak022488gmef,2022-04-02T05:10:19.949Z,"5 km NW of Point MacKenzie, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-02T05:02:06.340Z,19.1761665344238,-155.483169555664,35.1599998474121,1.99000001,md,40,86,,0.129999995,hv,hv72970867,2022-04-02T05:05:18.010Z,"3 km S of Pāhala, Hawaii",earthquake,0.68,0.939999998,1.19000006,11,automatic,hv,hv
2022-04-02T04:59:15.290Z,38.7893333,-122.7683333,1.75,-0.07,md,15,79,0.01313,0.02,nc,nc73713236,2022-04-02T07:16:15.776Z,"2km NW of The Geysers, CA",earthquake,0.18,0.33,0.142,3,reviewed,nc,nc
2022-04-02T04:44:13.189Z,-22.9186,170.4824,10,4.2,mb,,106,2.818,1.08,us,us7000h0dd,2022-04-07T22:18:47.040Z,"southeast of the Loyalty Islands",earthquake,9.3,1.7,0.263,4,reviewed,us,us
2022-04-02T04:43:04.270Z,33.6693333,-116.7696667,10.99,0.48,ml,21,108,0.06231,0.11,ci,ci39984279,2022-04-03T17:36:48.560Z,"9km SSW of Idyllwild, CA",earthquake,0.2,0.4,0.087,9,reviewed,ci,ci
2022-04-02T04:41:36.560Z,33.3096667,-116.2591667,10.96,0.79,ml,40,74,0.06742,0.18,ci,ci39984271,2022-04-03T17:32:36.534Z,"12km ENE of Borrego Springs, CA",earthquake,0.21,0.38,0.115,15,reviewed,ci,ci
2022-04-02T04:31:47.726Z,61.528,-149.8961,35.7,1.4,ml,,,,0.56,ak,ak0224880eqa,2022-04-02T04:39:11.637Z,"3 km ENE of Big Lake, Alaska",earthquake,,1.7,,,automatic,ak,ak
2022-04-02T04:29:52.940Z,44.7843333,-112.0226667,4.61,0.67,ml,14,103,0.26,0.22,mb,mb80542009,2022-04-04T16:51:33.180Z,"47 km ENE of Lima, Montana",earthquake,0.51,12.39,0.021,6,reviewed,mb,mb
2022-04-02T04:24:55.220Z,19.234167098999,-155.392166137695,31.2900009155273,1.99000001,md,31,143,,0.140000001,hv,hv72970827,2022-04-02T04:28:03.690Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.69,0.860000014,0.930000007,7,automatic,hv,hv
2022-04-02T04:24:38.110Z,37.4095,-118.5925,9.71,1.08,md,16,114,0.06087,0.09,nc,nc73713231,2022-04-02T07:38:15.903Z,"1km SE of Round Valley, CA",earthquake,0.48,1.39,0.352,13,reviewed,nc,nc
2022-04-02T04:22:20.020Z,61.6041,-151.6205,80.2,1.9,ml,,,,0.64,ak,ak022487yf5e,2022-04-02T04:27:22.410Z,"44 km SSW of Skwentna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-04-02T04:15:04.905Z,-22.9254,170.5411,10,5.6,mww,,78,2.873,0.99,us,us7000gz5q,2022-04-03T04:18:06.251Z,"southeast of the Loyalty Islands",earthquake,8.3,1.8,0.061,26,reviewed,us,us
2022-04-02T04:11:27.307Z,51.7307,-179.0932,15.01,2.6,ml,,135,0.154,0.27,us,us7000gzgz,2022-04-05T22:27:23.040Z,"170 km W of Adak, Alaska",earthquake,2.4,2.8,0.105,12,reviewed,us,us
2022-04-02T04:06:08.910Z,54.5448333333333,-164.741166666667,4.44,-0.36,ml,4,134,,0.17,av,av91053538,2022-04-04T22:27:16.620Z,"81 km NE of Akutan, Alaska",earthquake,1.75,2.44,0.329404494317461,4,reviewed,av,av
2022-04-02T03:58:12.281Z,38.3288,-119.3592,11,0.9,ml,11,153.97,0.067,0.1066,nn,nn00836549,2022-04-02T04:02:42.875Z,"13 km NW of Bridgeport, California",earthquake,,0.7,0.3,4,automatic,nn,nn
2022-04-02T03:57:35.908Z,51.6863,175.857,35,4.2,mb,,220,1.503,0.76,us,us7000h0dc,2022-04-07T22:08:25.040Z,"223 km SE of Attu Station, Alaska",earthquake,9.9,2,0.166,12,reviewed,us,us
2022-04-02T03:57:16.443Z,38.3796,-119.2955,0,1.3,ml,10,238.44,0.607,0.1327,nn,nn00836546,2022-04-02T04:00:43.243Z,"14 km NNW of Bridgeport, California",earthquake,,7.3,0.33,6,automatic,nn,nn
2022-04-02T03:56:29.786Z,60.4193,-147.3514,13.6,2.1,ml,,,,0.72,ak,ak022487kan6,2022-04-02T03:58:35.780Z,"53 km NE of Chenega, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-02T03:55:58.422Z,38.3623,-119.3187,0,1.4,ml,13,159.91,0.096,0.1243,nn,nn00836544,2022-04-02T04:00:04.340Z,"14 km NNW of Bridgeport, California",earthquake,,11.6,0.19,8,automatic,nn,nn
2022-04-02T03:51:31.495Z,38.3597,-119.3216,0,1,ml,11,161.42,0.093,0.1475,nn,nn00836542,2022-04-02T03:55:42.953Z,"13 km NW of Bridgeport, California",earthquake,,14.9,0.55,6,automatic,nn,nn
2022-04-02T03:50:26.822Z,38.3449,-119.3414,6.2,1.1,ml,8,247.08,0.645,0.1203,nn,nn00836541,2022-04-02T03:54:42.993Z,"13 km NW of Bridgeport, California",earthquake,,0,0.32,4,automatic,nn,nn
2022-04-02T03:45:30.580Z,38.7923317,-122.809166,3.36,0.84,md,10,103,0.00622,0.02,nc,nc73713226,2022-04-02T05:03:16.063Z,"5km WNW of The Geysers, CA",earthquake,0.55,0.89,,1,automatic,nc,nc
2022-04-02T03:41:39.789Z,35.63133333,-97.9435,5.55,1.29,ml,29,42,0.1151773983,0.21,ok,ok2022gkoc,2022-04-04T13:34:25.309Z,"10 km SSE of Okarche, Oklahoma",earthquake,,1.2,0.2,21,reviewed,ok,ok
2022-04-02T03:40:57.250Z,35.7195,-117.5725,9.66,0.92,ml,21,72,0.09816,0.1,ci,ci39984255,2022-04-03T17:21:50.481Z,"14km NE of Ridgecrest, CA",earthquake,0.2,0.47,0.106,9,reviewed,ci,ci
2022-04-02T03:27:27.310Z,47.6571667,-113.7,9.94,1.01,ml,16,125,0.251,0.15,mb,mb80542004,2022-04-02T14:36:18.780Z,"Western Montana",earthquake,0.37,1.22,0.262,3,reviewed,mb,mb
2022-04-02T03:25:21.184Z,36.6329,-115.8785,0,0.9,ml,15,161.83,0.128,0.2821,nn,nn00836539,2022-04-02T03:28:25.705Z,"19 km WNW of Indian Springs, Nevada",earthquake,,8.3,0.84,12,automatic,nn,nn
2022-04-02T03:13:20.670Z,53.3881666666667,-168.224666666667,5.08,0.28,ml,5,309,,0.23,av,av91053533,2022-04-04T22:22:25.500Z,"65 km NE of Nikolski, Alaska",earthquake,1.66,1.94,0.386304421067027,5,reviewed,av,av
2022-04-02T03:02:27.280Z,18.8316666666667,-67.4456666666667,9.45,3.22,md,14,220,,0.23,pr,pr71343033,2022-04-02T06:25:33.610Z,"52 km NW of San Antonio, Puerto Rico",earthquake,1.31,0.98,0.0904426555437965,9,reviewed,pr,pr
2022-04-02T02:58:49.110Z,17.9695,-66.868,11.26,2.24,md,6,202,,0.06,pr,pr71343028,2022-04-02T05:59:22.570Z,"2 km ESE of Maria Antonia, Puerto Rico",earthquake,0.73,0.57,0.205856775325818,4,reviewed,pr,pr
2022-04-02T02:46:49.824Z,38.1064,-117.9632,14.9,1.2,ml,10,142.31,0.033,0.3649,nn,nn00836537,2022-04-02T02:50:33.218Z,"34 km SSE of Mina, Nevada",earthquake,,0.8,0.42,6,automatic,nn,nn
2022-04-02T02:46:00.980Z,30.4055,139.9521,184.16,4.2,mb,,156,2.704,0.87,us,us7000gz5h,2022-04-02T03:34:38.040Z,"Izu Islands, Japan region",earthquake,13.1,8.7,0.121,21,reviewed,us,us
2022-04-02T02:44:01.640Z,17.981,-66.9851666666667,10.48,1.49,md,5,166,,0.07,pr,pr71343023,2022-04-02T03:19:31.620Z,"6 km E of La Parguera, Puerto Rico",earthquake,0.53,0.89,0.061807390893402,5,reviewed,pr,pr
2022-04-02T02:38:52.282Z,62.2218,-150.236,20.1,1.3,ml,,,,0.56,ak,ak022486v1vw,2022-04-02T02:40:40.582Z,"10 km S of Trapper Creek, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-02T02:33:06.290Z,33.0463333,-115.9025,5.11,1.77,ml,55,34,0.09687,0.23,ci,ci39984239,2022-04-03T17:17:10.454Z,"24km ESE of Ocotillo Wells, CA",earthquake,0.19,0.63,0.166,50,reviewed,ci,ci
2022-04-02T02:22:12.001Z,59.209,-154.605,4.8,1.8,ml,,,,0.75,ak,ak022486rjbh,2022-04-02T02:24:49.883Z,"27 km SSE of Kokhanok, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-04-02T02:20:22.472Z,-7.4509,30.3992,10,4.3,mb,,136,6.812,0.99,us,us7000gz5c,2022-04-02T02:52:49.040Z,"22 km W of Kirando, Tanzania",earthquake,9.5,1.9,0.189,10,reviewed,us,us
2022-04-02T02:19:50.520Z,19.1938323974609,-155.497833251953,34.8699989318848,2.3900001,md,46,68,,0.129999995,hv,hv72970702,2022-04-02T02:22:59.450Z,"2 km WSW of Pāhala, Hawaii",earthquake,0.48,0.810000002,1.63999999,26,automatic,hv,hv
2022-04-02T02:17:40.560Z,17.9665,-66.8236666666667,17.55,1.54,md,8,202,,0.23,pr,pr71343018,2022-04-02T02:53:27.360Z,"3 km S of Indios, Puerto Rico",earthquake,1.91,1.11,0.264923353331347,8,reviewed,pr,pr
2022-04-02T02:14:29.600Z,51.8298333333333,-178.756833333333,9.73,0.46,ml,5,283,,0.28,av,av91527321,2022-04-04T01:17:04.090Z,"146 km W of Adak, Alaska",earthquake,3.18,1.45,0.385071053942108,5,reviewed,av,av
2022-04-02T01:55:10.020Z,51.6685,-179.9312,76.1,2,ml,,,,0.37,ak,ak022486d6m0,2022-04-02T20:12:05.342Z,"228 km W of Adak, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2022-04-02T01:43:53.640Z,37.5505,-118.8188333,9.2,0.85,md,12,248,0.04029,0.09,nc,nc73713221,2022-04-02T07:28:15.845Z,"12km W of Toms Place, CA",earthquake,0.77,1.11,0.183,12,reviewed,nc,nc
2022-04-02T01:37:15.439Z,63.1387,-151.3575,6.6,1.8,ml,,,,1.1,ak,ak0224869bpv,2022-04-02T01:40:10.781Z,"48 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-02T01:17:55.290Z,11.0764,-86.6127,49.38,4.5,mb,,179,1.075,0.65,us,us7000gz57,2022-04-21T07:52:58.259Z,"79 km S of Masachapa, Nicaragua",earthquake,7,4.1,0.058,89,reviewed,us,us
2022-04-02T01:16:45.890Z,35.0298333,-119.0023333,13.91,1.51,ml,34,71,0.07275,0.24,ci,ci39984223,2022-04-03T17:07:10.389Z,"12km NW of Grapevine, CA",earthquake,0.31,0.6,0.078,27,reviewed,ci,ci
2022-04-02T01:12:42.560Z,34.0411667,-117.2736667,10.26,1.35,ml,60,30,0.06279,0.17,ci,ci39984215,2022-04-03T16:59:42.820Z,"1km SW of Loma Linda, CA",earthquake,0.18,0.38,0.165,44,reviewed,ci,ci
2022-04-02T00:55:28.217Z,-59.5675,-25.3087,10,4.4,mb,,208,30.672,0.53,us,us7000h0df,2022-04-12T04:09:12.040Z,"South Sandwich Islands region",earthquake,13.1,2,0.148,13,reviewed,us,us
2022-04-02T00:54:35.332Z,38.1849,-117.7702,0,1.7,ml,13,135.84,0.156,0.2002,nn,nn00836535,2022-04-02T00:58:32.603Z,"37 km SE of Mina, Nevada",earthquake,,7.2,0.93,5,automatic,nn,nn
2022-04-02T00:54:23.830Z,46.862,-121.92366666666666,12.97,0.02,md,12,77,0.02084,0.12,uw,uw61827086,2022-04-05T00:35:43.290Z,"14 km NE of Ashford, Washington",earthquake,0.41,0.55,0.09234745141060186,12,reviewed,uw,uw
2022-04-02T00:52:13.590Z,34.4528333,-119.3131667,6.41,1.17,ml,17,82,0.05699,0.17,ci,ci39984199,2022-04-03T16:45:13.761Z,"6km W of Ojai, CA",earthquake,0.32,0.89,0.173,8,reviewed,ci,ci
2022-04-02T00:51:25.010Z,35.14583333,-96.0425,12.79,1.08,ml,30,63,0.1448715713,0.23,ok,ok2022gkim,2022-04-04T13:24:06.261Z,"9 km ENE of Lamar, Oklahoma",earthquake,,1.4,0.21,13,reviewed,ok,ok
2022-04-02T00:45:59.237Z,53.2271,-166.7672,42.4,2.1,ml,,,,0.19,ak,ak022485pokt,2022-04-02T01:02:33.483Z,"73 km SSW of Unalaska, Alaska",earthquake,,3.1,,,reviewed,ak,ak
2022-04-02T00:41:21.220Z,46.69466666666667,-120.5705,10.64,2,ml,32,86,0.1519,0.17,uw,uw61827076,2022-04-05T00:20:19.350Z,"5 km NE of Gleed, Washington",earthquake,0.28,0.72,0.1326458392887453,20,reviewed,uw,uw
2022-04-02T00:38:32.560Z,36.0933333,-117.7765,7.12,0.94,ml,23,75,0.06791,0.11,ci,ci39984191,2022-04-03T16:39:53.744Z,"16km ENE of Coso Junction, CA",earthquake,0.17,0.34,0.176,8,reviewed,ci,ci
2022-04-02T00:33:34.050Z,38.8100014,-122.7371674,2.93,0.45,md,9,127,0.01995,0.02,nc,nc73713216,2022-04-02T03:12:16.416Z,"2km SW of Cobb, CA",earthquake,0.44,1.33,0.08,2,automatic,nc,nc
2022-04-02T00:32:21.830Z,19.1879997253418,-155.388168334961,31.7399997711182,2.11999989,md,27,173,,0.119999997,hv,hv72970612,2022-04-02T00:35:34.400Z,"9 km E of Pāhala, Hawaii",earthquake,0.88,1.01999998,0.0199999996,5,automatic,hv,hv
2022-04-02T00:15:24.680Z,51.6636666666667,-178.502833333333,20.47,1.42,ml,12,166,,0.21,av,av91527246,2022-04-04T01:07:31.130Z,"131 km W of Adak, Alaska",earthquake,0.89,3.01,0.275605849163241,12,reviewed,av,av
2022-04-02T00:11:20.355Z,38.1206,-118.0005,14.6,0.9,ml,9,148.38,0.037,0.2446,nn,nn00836534,2022-04-02T00:15:31.826Z,"31 km SSE of Mina, Nevada",earthquake,,0.9,0.46,5,automatic,nn,nn
2022-04-02T00:08:13.687Z,61.8193,-149.968,45.4,1.5,ml,,,,0.73,ak,ak022485ho7s,2022-04-02T00:15:46.508Z,"Southern Alaska",earthquake,,1.3,,,automatic,ak,ak
2022-04-02T00:07:42.969Z,36.6454,-115.8808,1.2,1.1,ml,17,113.22,0.118,0.2698,nn,nn00836532,2022-04-02T00:10:52.445Z,"20 km WNW of Indian Springs, Nevada",earthquake,,4,0.78,13,automatic,nn,nn
2022-04-01T23:59:33.380Z,17.9831666666667,-66.9976666666667,13.41,2.45,md,6,159,,0.06,pr,pr71343013,2022-04-02T00:23:18.150Z,"Puerto Rico region",earthquake,0.6,0.39,0.0309424011766843,2,reviewed,pr,pr
2022-04-01T23:42:03.159Z,64.8163,-147.2684,16.2,1.2,ml,,,,0.96,ak,ak02246vuk65,2022-04-01T23:54:28.186Z,"8 km NNE of North Pole, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-01T23:35:16.290Z,19.115,-155.846333333333,41.42,2.26,md,34,224,,0.11,hv,hv72970532,2022-04-01T23:46:59.780Z,"9 km WNW of Hawaiian Ocean View, Hawaii",earthquake,0.5,0.62,0.104847912321113,13,reviewed,hv,hv
